"","X","ID","Age","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Response","Complain","Country","total_children","total_amount","total_num_purchase","age_class","income_class"
"765",764,6887,54,"Graduation","Single",79146,1,1,"4/24/14",33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,"GER",2,564,17,"Gen-X","Middle"
"766",765,7500,54,"Graduation","Single",79146,1,1,"4/24/14",33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,"SP",2,564,17,"Gen-X","Middle"
"767",766,2724,40,"Master","Single",36143,1,0,"3/30/14",33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,"SP",1,19,3,"Millennials","Lower-Middle"
"768",767,2256,48,"Master","Married",27159,1,1,"3/29/14",33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,"SP",2,21,4,"Gen-X","Poor"
"769",768,1100,61,"Master","Together",41275,1,2,"3/24/14",33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,"CA",3,61,7,"Boomers","Lower-Middle"
"770",769,7725,56,"2n Cycle","Married",76800,0,0,"3/8/14",33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,"IND",0,641,15,"Gen-X","Middle"
"771",770,2612,34,"Graduation","Married",75794,0,0,"12/24/13",33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,"SA",0,1682,24,"Millennials","Middle"
"772",771,113,70,"Graduation","Married",30833,1,1,"7/16/13",33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,"SP",2,28,4,"Boomers","Lower-Middle"
"773",772,2868,72,"PhD","Single",26518,1,1,"4/8/13",33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,1,0,"US",2,57,5,"Boomers","Poor"
"774",773,4216,40,"Graduation","Single",91065,0,0,"2/22/13",33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,1,0,"SP",0,1474,25,"Millennials","Middle"
"775",774,199,59,"Master","Single",45183,0,0,"1/20/13",33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,"CA",0,315,12,"Boomers","Lower-Middle"
"776",775,359,71,"Graduation","Together",48070,0,1,"1/13/13",33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,0,1,"SP",1,504,16,"Boomers","Lower-Middle"
"777",776,8842,50,"Graduation","Widow",30372,1,1,"12/25/12",33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,"SP",2,44,5,"Gen-X","Lower-Middle"
"778",777,2154,50,"Graduation","Widow",30372,1,1,"12/25/12",33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,"SP",2,44,5,"Gen-X","Lower-Middle"
"779",778,6050,46,"2n Cycle","Married",57036,0,1,"12/11/12",33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,"IND",1,1513,22,"Gen-X","Middle"
"780",779,9204,51,"Graduation","Widow",66731,0,1,"9/12/12",33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,"SP",1,1029,13,"Gen-X","Middle"
"781",780,4472,51,"PhD","Divorced",35682,1,0,"6/27/14",34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,"AUS",1,57,5,"Gen-X","Lower-Middle"
"782",781,6864,32,"Master","Divorced",10979,0,0,"5/22/14",34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,"AUS",0,30,6,"Millennials","Poor"
"783",782,10617,32,"Master","Divorced",10979,0,0,"5/22/14",34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,"SP",0,30,6,"Millennials","Poor"
"784",783,3924,56,"PhD","Divorced",57912,0,1,"3/17/14",34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,"SA",1,916,23,"Gen-X","Middle"
"785",784,5654,49,"Graduation","Married",36026,2,1,"3/16/14",34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,"AUS",3,61,5,"Gen-X","Lower-Middle"
"786",785,9216,50,"Graduation","Married",35788,1,1,"1/23/14",34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,"CA",2,44,5,"Gen-X","Lower-Middle"
"787",786,8086,62,"Graduation","Married",42243,1,1,"12/11/13",34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,"SA",2,55,5,"Boomers","Lower-Middle"
"788",787,9097,65,"Graduation","Divorced",46086,0,1,"11/3/13",34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,"SP",1,343,12,"Boomers","Lower-Middle"
"789",788,7631,43,"Master","Together",61346,1,0,"10/6/13",34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,"IND",1,989,22,"Gen-X","Middle"
"790",789,7275,50,"Master","Single",33316,1,1,"10/4/13",34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,"US",2,131,7,"Gen-X","Lower-Middle"
"791",790,8334,50,"Master","Single",33316,1,1,"10/4/13",34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,"SP",2,131,7,"Gen-X","Lower-Middle"
"792",791,1987,34,"Basic","Single",21063,1,0,"9/25/13",34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,"SP",1,59,5,"Millennials","Poor"
"793",792,2281,51,"Graduation","Single",33697,1,0,"9/15/13",34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,"GER",1,28,3,"Gen-X","Lower-Middle"
"794",793,7034,43,"2n Cycle","Married",25804,1,0,"9/1/13",34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,"CA",1,55,5,"Gen-X","Poor"
"795",794,2797,44,"Graduation","Married",72117,0,1,"8/20/13",34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,"SP",1,1073,25,"Gen-X","Middle"
"796",795,3934,55,"Graduation","Married",61286,0,1,"8/2/13",34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,"IND",1,608,16,"Gen-X","Middle"
"797",796,2493,55,"Graduation","Married",61286,0,1,"8/2/13",34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,"GER",1,608,16,"Gen-X","Middle"
"798",797,3759,63,"Graduation","Together",65196,0,2,"7/25/13",34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,"SP",2,1155,24,"Boomers","Middle"
"799",798,965,50,"Graduation","Divorced",55635,0,1,"11/13/12",34,235,65,164,50,49,27,4,7,3,7,6,0,0,0,0,0,0,0,"US",1,590,17,"Gen-X","Middle"
"800",799,7378,40,"Master","Together",42021,1,0,"8/31/12",34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0,"SP",1,573,17,"Millennials","Lower-Middle"
"801",800,1859,49,"Master","Married",75251,0,0,"8/27/12",34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,1,0,"GER",0,1890,18,"Gen-X","Middle"
"802",801,6263,53,"Graduation","Together",35322,1,2,"8/22/12",34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,"SP",3,106,6,"Gen-X","Lower-Middle"
"803",802,2072,52,"PhD","Together",53374,0,1,"8/16/12",34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,1,0,"CA",1,1064,15,"Gen-X","Middle"
"804",803,8908,62,"Graduation","Married",87195,0,0,"5/8/14",35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,1,0,"CA",0,1097,19,"Boomers","Middle"
"805",804,738,40,"2n Cycle","Single",42395,1,1,"4/4/14",35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,"IND",2,182,8,"Millennials","Lower-Middle"
"806",805,10129,55,"Graduation","Together",82427,0,0,"3/12/14",35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,"SP",0,1456,20,"Gen-X","Middle"
"807",806,807,52,"Master","Together",44602,1,1,"2/15/14",35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,"IND",2,292,11,"Gen-X","Lower-Middle"
"808",807,3334,70,"Graduation","Married",94642,0,0,"2/12/14",35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,"SP",0,2211,21,"Boomers","Middle"
"809",808,5423,38,"Graduation","Together",28359,1,0,"10/27/13",35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0,"SA",1,16,3,"Millennials","Poor"
"810",809,4426,46,"Graduation","Single",55801,1,1,"9/22/13",35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,"US",2,527,15,"Gen-X","Middle"
"811",810,10489,48,"Graduation","Married",92955,0,0,"8/19/13",35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,1,0,"SA",0,1778,22,"Gen-X","Middle"
"812",811,2570,53,"Graduation","Together",56534,0,1,"7/23/13",35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,1,0,"SP",1,815,21,"Gen-X","Middle"
"813",812,3834,59,"Graduation","Single",69627,0,1,"3/17/13",35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,"US",1,861,21,"Boomers","Middle"
"814",813,590,51,"Master","Divorced",78579,0,0,"12/22/12",35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,1,0,"SP",0,1812,15,"Gen-X","Middle"
"815",814,4791,41,"Graduation","Together",44964,1,1,"12/16/12",35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,"AUS",2,41,4,"Millennials","Lower-Middle"
"816",815,5304,47,"PhD","Single",30899,1,0,"10/13/12",35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,"SA",1,33,4,"Gen-X","Lower-Middle"
"817",816,2426,57,"PhD","Divorced",78825,0,0,"9/14/12",35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,1,0,"SP",0,895,28,"Gen-X","Middle"
"818",817,35,34,"Graduation","Married",25545,1,0,"9/8/12",35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,1,0,"SP",1,210,7,"Millennials","Poor"
"819",818,8041,50,"PhD","Widow",47111,0,1,"9/8/12",35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,"SA",1,1092,15,"Gen-X","Lower-Middle"
"820",819,3584,66,"PhD","Single",49667,0,0,"8/20/12",35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,1,0,"CA",0,1396,20,"Boomers","Lower-Middle"
"821",820,7718,74,"Master","Together",66000,0,0,"4/20/14",36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,"SP",0,711,9,"Boomers","Middle"
"822",821,8605,57,"PhD","Together",46910,1,1,"3/23/14",36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,"SP",2,68,5,"Gen-X","Lower-Middle"
"823",822,1646,49,"Basic","Married",25224,1,0,"3/16/14",36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,0,"CA",1,46,5,"Gen-X","Poor"
"824",823,9206,53,"Graduation","Together",77382,0,1,"1/7/14",36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,"SP",1,1121,24,"Gen-X","Middle"
"825",824,10757,54,"PhD","Divorced",28420,1,0,"12/24/13",36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,"SP",1,13,3,"Gen-X","Poor"
"826",825,6885,44,"Graduation","Divorced",32952,1,0,"12/1/13",36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,"CA",1,55,5,"Gen-X","Lower-Middle"
"827",826,907,46,"Graduation","Married",46149,0,1,"11/29/13",36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,"SP",1,362,13,"Gen-X","Lower-Middle"
"828",827,1150,122,"PhD","Together",83532,0,0,"9/26/13",36,755,144,562,104,64,224,1,4,6,4,1,0,0,1,0,0,0,0,"SP",0,1853,14,"Boomers","Middle"
"829",828,3867,74,"PhD","Together",73059,0,1,"8/31/13",36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,"SP",1,1095,25,"Boomers","Middle"
"830",829,3859,74,"PhD","Together",73059,0,1,"8/31/13",36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,"SA",1,1095,25,"Boomers","Middle"
"831",830,3265,62,"Graduation","Married",35701,0,0,"3/19/13",36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,"SP",0,46,4,"Boomers","Lower-Middle"
"832",831,4418,38,"Master","Single",89616,0,0,"2/25/13",36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,0,0,1,0,"CA",0,1644,24,"Millennials","Middle"
"833",832,4611,51,"Graduation","Together",105471,0,0,"1/21/13",36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,1,0,"SP",0,1724,30,"Gen-X","Upper-Middle"
"834",833,4530,73,"Master","Widow",78427,0,0,"10/24/12",36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,1,0,"GER",0,1930,20,"Boomers","Middle"
"835",834,7736,35,"Graduation","Married",22518,1,0,"10/22/12",36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,1,0,"SP",1,61,5,"Millennials","Poor"
"836",835,9949,45,"Graduation","Married",59809,0,2,"10/18/12",36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,"CA",2,877,12,"Gen-X","Middle"
"837",836,942,39,"Graduation","Single",39660,1,0,"8/8/12",36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,1,0,"SP",1,299,11,"Millennials","Lower-Middle"
"838",837,6181,71,"2n Cycle","Together",52203,0,0,"7/31/12",36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,"US",0,939,26,"Boomers","Middle"
"839",838,7660,48,"PhD","Alone",35860,1,1,"5/19/14",37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,0,"CA",2,49,4,"Gen-X","Lower-Middle"
"840",839,2055,48,"PhD","Divorced",35860,1,1,"5/19/14",37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,"SP",2,49,4,"Gen-X","Lower-Middle"
"841",840,5107,48,"PhD","Divorced",35860,1,1,"5/19/14",37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,"SP",2,49,4,"Gen-X","Lower-Middle"
"842",841,1626,48,"PhD","Divorced",35860,1,1,"5/19/14",37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,0,"SA",2,49,4,"Gen-X","Lower-Middle"
"843",842,6428,71,"PhD","Widow",76842,0,0,"5/3/14",37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,"SP",0,1130,16,"Boomers","Middle"
"844",843,9617,70,"Graduation","Single",15033,0,0,"4/16/14",37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,"SA",0,19,4,"Boomers","Poor"
"845",844,4339,51,"PhD","Married",67353,0,1,"12/31/13",37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,0,"AUS",1,913,23,"Gen-X","Middle"
"846",845,7235,46,"2n Cycle","Married",17003,1,0,"12/9/13",37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,"GER",1,38,6,"Gen-X","Poor"
"847",846,8527,56,"Master","Together",65735,1,1,"12/7/13",37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,"SP",2,395,14,"Gen-X","Middle"
"848",847,1968,50,"Graduation","Widow",45684,1,0,"12/2/13",37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,"SA",1,28,3,"Gen-X","Lower-Middle"
"849",848,9862,52,"Graduation","Together",21918,1,0,"11/14/13",37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,"CA",1,33,5,"Gen-X","Poor"
"850",849,11075,43,"Graduation","Married",51267,1,1,"10/29/13",37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,"CA",2,270,11,"Gen-X","Middle"
"851",850,6658,49,"Graduation","Together",59868,0,1,"7/22/13",37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,"SP",1,1194,25,"Gen-X","Middle"
"852",851,4552,30,"Graduation","Married",51373,0,0,"6/22/13",37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,"SP",0,393,11,"Millennials","Middle"
"853",852,10377,63,"Master","Together",46692,0,1,"6/6/13",37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,"SP",1,397,12,"Boomers","Lower-Middle"
"854",853,5336,50,"Master","Together",157733,1,0,"6/4/13",37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,"SP",1,59,2,"Gen-X","Upper-Middle"
"855",854,10350,71,"PhD","Married",54432,2,1,"5/9/13",37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,"SP",3,38,4,"Boomers","Middle"
"856",855,11071,37,"Graduation","Single",79607,0,0,"4/21/13",37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,1,0,"CA",0,1923,15,"Millennials","Middle"
"857",856,11100,49,"Graduation","Divorced",51813,1,1,"4/11/13",37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,0,"CA",2,63,5,"Gen-X","Middle"
"858",857,6516,32,"Basic","Married",17487,1,0,"3/18/13",37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,"AUS",1,18,3,"Millennials","Poor"
"859",858,1734,53,"PhD","Together",40706,2,1,"1/17/13",37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0,"SA",3,81,7,"Gen-X","Lower-Middle"
"860",859,2131,62,"PhD","Divorced",62859,0,1,"12/30/12",37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,"SP",1,1307,19,"Boomers","Middle"
"861",860,6439,63,"Graduation","Married",61074,0,1,"8/17/12",37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,"SA",1,1102,24,"Boomers","Middle"
"862",861,10591,52,"Graduation","Widow",43638,0,1,"8/6/12",37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,0,"SP",1,201,9,"Gen-X","Lower-Middle"
"863",862,9797,65,"Graduation","Married",58116,0,1,"4/13/14",38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,"SP",1,443,14,"Boomers","Middle"
"864",863,9336,52,"PhD","Widow",62187,0,1,"3/22/14",38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,"SP",1,636,18,"Gen-X","Middle"
"865",864,2174,67,"Graduation","Single",46344,1,1,"3/8/14",38,11,1,6,2,1,6,2,1,1,2,5,0,0,0,0,0,0,0,"US",2,27,4,"Boomers","Lower-Middle"
"866",865,3197,41,"Graduation","Married",77353,0,1,"12/16/13",38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,"SP",1,670,18,"Millennials","Middle"
"867",866,9185,55,"PhD","Single",69759,0,0,"10/28/13",38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,1,0,"SP",0,1029,15,"Gen-X","Middle"
"868",867,905,35,"Graduation","Divorced",21846,1,0,"10/22/13",38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,"SA",1,84,7,"Millennials","Poor"
"869",868,10858,46,"Graduation","Together",76532,1,1,"9/9/13",38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,"SP",2,820,21,"Gen-X","Middle"
"870",869,8925,56,"Master","Married",70053,0,1,"7/3/13",38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,"SP",1,1012,23,"Gen-X","Middle"
"871",870,2499,63,"2n Cycle","Single",75342,0,1,"5/6/13",38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,"SP",1,563,17,"Boomers","Middle"
"872",871,1109,39,"Master","Together",27590,1,0,"4/23/13",38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,"SP",1,12,3,"Millennials","Poor"
"873",872,326,48,"Graduation","Married",51148,1,1,"2/18/13",38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,"IND",2,315,12,"Gen-X","Middle"
"874",873,10967,58,"Graduation","Divorced",33378,1,1,"2/6/13",38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,"SA",2,99,6,"Gen-X","Lower-Middle"
"875",874,5370,48,"PhD","Married",32644,1,0,"1/16/13",38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,"SP",1,413,14,"Gen-X","Lower-Middle"
"876",875,2098,52,"PhD","Married",33581,2,0,"1/8/13",38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,"SP",2,17,3,"Gen-X","Lower-Middle"
"877",876,1773,43,"2n Cycle","Married",12393,0,0,"12/4/12",38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,0,"SA",0,57,5,"Gen-X","Poor"
"878",877,5036,37,"PhD","Single",42710,1,0,"11/28/12",38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,0,"SP",1,406,12,"Millennials","Lower-Middle"
"879",878,4856,64,"2n Cycle","Married",82347,0,0,"11/6/12",38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,"IND",0,1853,24,"Boomers","Middle"
"880",879,8722,64,"2n Cycle","Married",82347,0,0,"11/6/12",38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,1,0,"CA",0,1853,24,"Boomers","Middle"
"881",880,2156,66,"PhD","Married",22554,1,1,"11/3/12",38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,"SP",2,41,6,"Boomers","Poor"
"882",881,2569,34,"Graduation","Married",17323,0,0,"10/10/12",38,3,14,17,6,1,5,1,1,0,3,8,0,0,0,0,0,0,0,"US",0,46,4,"Millennials","Poor"
"883",882,10151,61,"Graduation","Divorced",62204,0,2,"9/12/12",38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,"SP",2,946,21,"Boomers","Middle"
"884",883,10473,65,"PhD","Widow",78028,0,1,"9/10/12",38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,1,0,"SP",1,528,19,"Boomers","Middle"
"885",884,7079,59,"Graduation","Divorced",63887,0,1,"9/8/12",38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,"SA",1,1245,27,"Boomers","Middle"
"886",885,6875,56,"PhD","Together",32727,0,0,"8/28/12",38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,"CA",0,529,15,"Gen-X","Lower-Middle"
"887",886,6728,36,"Graduation","Together",29103,1,0,"8/27/12",38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,"SP",1,48,4,"Millennials","Poor"
"888",887,2471,56,"Graduation","Married",61482,0,0,"6/27/14",39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,0,"SA",0,299,11,"Gen-X","Middle"
"889",888,49,51,"Graduation","Single",20587,1,0,"5/11/14",39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,"CA",1,25,4,"Gen-X","Poor"
"890",889,4973,51,"Graduation","Single",20587,1,0,"5/11/14",39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,"CA",1,25,4,"Gen-X","Poor"
"891",890,6387,45,"PhD","Together",52190,1,1,"5/8/14",39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,"SA",2,77,6,"Gen-X","Middle"
"892",891,5866,47,"Graduation","Together",48186,1,0,"3/20/14",39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,"SP",1,219,9,"Gen-X","Lower-Middle"
"893",892,8523,53,"Graduation","Married",19329,1,0,"12/14/13",39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,"CA",1,60,7,"Gen-X","Poor"
"894",893,7901,50,"Master","Married",34109,0,1,"11/6/13",39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,"AUS",1,22,3,"Gen-X","Lower-Middle"
"895",894,898,35,"Graduation","Married",23477,1,0,"10/21/13",39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,"SP",1,147,7,"Millennials","Poor"
"896",895,10242,55,"PhD","Together",47472,1,1,"9/16/13",39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0,"SP",2,75,6,"Gen-X","Lower-Middle"
"897",896,5835,45,"PhD","Divorced",14849,1,0,"7/2/13",39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,"SP",1,65,6,"Gen-X","Poor"
"898",897,6919,43,"2n Cycle","Married",26224,1,0,"6/4/13",39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0,"SP",1,63,6,"Gen-X","Poor"
"899",898,6197,59,"PhD","Single",27238,1,1,"4/20/13",39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,"SP",2,57,6,"Boomers","Poor"
"900",899,10475,51,"Master","Together",51381.5,0,1,"4/1/13",39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,"US",1,317,12,"Gen-X","Middle"
"901",900,4201,59,"Graduation","Single",57967,0,1,"3/3/13",39,229,7,137,4,0,91,5,4,2,8,5,0,0,0,0,0,0,0,"IND",1,468,14,"Boomers","Middle"
"902",901,5092,72,"PhD","Widow",51569,0,1,"2/12/13",39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,1,0,"SP",1,467,15,"Boomers","Middle"
"903",902,6566,67,"PhD","Married",72550,1,1,"11/8/12",39,826,50,317,50,38,38,9,5,2,12,8,0,0,0,0,0,0,0,"AUS",2,1319,19,"Boomers","Middle"
"904",903,6613,51,"Master","Married",44511,1,0,"10/12/12",39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,"AUS",1,727,20,"Gen-X","Lower-Middle"
"905",904,9094,66,"2n Cycle","Married",62972,0,1,"8/3/12",39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,1,0,"SP",1,587,14,"Boomers","Middle"
"906",905,9847,66,"2n Cycle","Married",62972,0,1,"8/3/12",39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,"SP",1,587,14,"Boomers","Middle"
"907",906,10767,32,"PhD","Together",77845,0,0,"5/16/14",40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,"US",0,1346,20,"Millennials","Middle"
"908",907,7943,46,"PhD","Married",36663,1,0,"4/25/14",40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,0,"SA",1,35,5,"Gen-X","Lower-Middle"
"909",908,1055,45,"Master","Married",53204,1,1,"3/20/14",40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,"GER",2,45,4,"Gen-X","Middle"
"910",909,1458,39,"Master","Married",21059,1,0,"1/7/14",40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,"SP",1,44,6,"Millennials","Poor"
